"a_fecha","playerRanking","code","name","age","imageUrl","team_code","team_tvCodes","team_name","team_imageUrl","gamesPlayed","gamesStarted","minutesPlayed","pointsScored","twoPointersMade","twoPointersAttempted","twoPointersPercentage","threePointersMade","threePointersAttempted","threePointersPercentage","freeThrowsMade","freeThrowsAttempted","freeThrowsPercentage","offensiveRebounds","defensiveRebounds","totalRebounds","assists","steals","turnovers","blocks","blocksAgainst","foulsCommited","foulsDrawn","pir"
"31-01-2026 05:08:56",56,"013285","DOTSON, DEVON",26,"https://media-cdn.cortextech.io/dac4a3df-f9ae-4e9f-afaf-3afc025af703.png","BES","BJK","Besiktas Istanbul","https://media-cdn.cortextech.io/7d37b2d0-2a4a-4a86-bf2c-266bd8da7cac.png",15,7,20.3344444444444,9.5,3.3,5.7,"57.6%",0.5,1.9,"28.6%",1.3,2.1,"62.5%",0.7,2.4,3.1,4.3,0.7,1.3,0.1,0.7,2.6,3.3,11.9
"31-01-2026 05:08:56",57,"013861","STEWARD, DJ",24,"https://media-cdn.cortextech.io/8163227a-e1a5-4219-907b-196214ad7637.png","TRN","TRE","Dolomiti Energia Trento","https://media-cdn.incrowdsports.com/00c5cc07-732c-43c3-9d6e-5440594a25f8.png",14,13,28.6369047619048,14,4,7.8,"51.4%",1.1,3.9,"29.1%",2.6,2.9,"87.8%",0.6,2.2,2.9,3.1,0.8,2.8,0.4,0.5,1.6,2.6,11.9
"31-01-2026 05:08:56",58,"011938","OBASOHAN, RETIN",32,"https://media-cdn.cortextech.io/300c990e-69a7-4eda-9e32-b8446019887a.png","MAN","MAN","BAXI Manresa","https://media-cdn.cortextech.io/a28053c7-ada4-47de-ae4c-888c1b3996b6.png",16,9,19.7416666666667,11.4,2.8,5.2,"53.6%",0.9,3.1,"28%",3.2,4.6,"69.9%",0.8,1.5,2.2,2.6,0.8,1.4,0.1,0.3,2.7,5,11.6
"31-01-2026 05:08:56",59,"013922","DEVOE, MICHAEL JADEN",26,"https://media-cdn.cortextech.io/0baadfd8-dd30-4937-92ea-550148e728ae.png","TTK","TTA","Turk Telekom Ankara","https://media-cdn.incrowdsports.com/4ba35608-54ca-4800-a59c-f2571e6f8e13.png",13,7,21.625641025641,9.8,2.3,4.7,"49.2%",0.8,2.6,"32.4%",2.6,3.4,"77.3%",0.4,2.5,2.8,4,0.8,1.8,0,0.4,2.2,3.4,11.5
"31-01-2026 05:08:56",59,"011909","PARKS, JORDAN",31,"https://media-cdn.cortextech.io/6ea3abc1-467c-4ec9-b27c-8593f60e3cff.png","VNC","URV","Umana Reyer Venice","https://media-cdn.incrowdsports.com/104f5074-9f23-47da-a21f-f2078db8244c.png",13,12,22.6038461538462,11.8,3.9,6.2,"63.7%",0.6,2.5,"24.2%",2.2,2.8,"77.8%",1,2.7,3.7,1.2,1,1.8,0.8,0.2,2.6,2.4,11.5
"31-01-2026 05:08:56",61,"011251","HOMESLEY, CALEB",29,"https://media-cdn.cortextech.io/0d3640a2-d499-462b-8d27-02fac053abfc.png","BAH","BKS","Bahcesehir Koleji Istanbul","https://media-cdn.incrowdsports.com/1d3274d8-da86-4d21-9e97-6810ab88babe.png",14,11,23.3488095238095,12,2.5,4.2,"59.3%",1.6,4.9,"32.4%",2.3,2.9,"80%",0.6,2.1,2.6,2.4,0.8,1.1,0.3,0.1,2.2,2.4,11.5
"31-01-2026 05:08:56",62,"011192","SMITH, JALEEN",31,"https://media-cdn.cortextech.io/4a008cf5-4e42-49aa-ad32-2dcc12ae9565.png","TTK","TTA","Turk Telekom Ankara","https://media-cdn.incrowdsports.com/4ba35608-54ca-4800-a59c-f2571e6f8e13.png",15,8,25.4833333333333,12.4,1.6,3.3,"48%",2.2,5.6,"39.3%",2.6,3.3,"79.6%",0.2,1.9,2.1,3.3,1.1,1.7,0.1,0.1,1.8,1.9,11.5
"31-01-2026 05:08:56",63,"010449","BENITEZ, HUGO",24,"https://media-cdn.cortextech.io/54b04e99-9fc1-4593-a170-4dabd952c9b5.png","MAN","MAN","BAXI Manresa","https://media-cdn.cortextech.io/a28053c7-ada4-47de-ae4c-888c1b3996b6.png",10,7,22.2083333333333,9.5,3.6,7.7,"46.8%",0.2,1.2,"16.7%",1.7,1.9,"89.5%",0.9,2,2.9,6.3,1.1,2.2,0.1,0.3,2.8,2.1,11.4
"31-01-2026 05:08:56",64,"013396","MAYS, SKYLAR",28,"https://media-cdn.cortextech.io/b6df7341-1614-4f54-a5dd-ec93968a05ad.png","BUD","BUD","KK Buducnost","https://media-cdn.incrowdsports.com/47161285-94b3-4266-9d23-b722e8600945.png",16,0,16.8791666666667,10.6,2.4,4.7,"50.7%",1.4,3.1,"46%",1.6,1.8,"89.3%",0.4,2.9,3.3,2,1.1,1.4,0,0.4,1.4,1.8,11.4
"31-01-2026 05:08:56",65,"003783","UGURLU, BERK",29,"https://media-cdn.cortextech.io/2102941b-eb57-41e1-9907-a05a2db5615b.png","BES","BJK","Besiktas Istanbul","https://media-cdn.cortextech.io/7d37b2d0-2a4a-4a86-bf2c-266bd8da7cac.png",16,9,19.128125,7.2,2.2,3.1,"71.4%",0.6,1.6,"38.5%",1,1,"100%",0.9,1.2,2.1,4.4,0.6,0.8,0.1,0.1,1.9,1.5,11.3
"31-01-2026 05:08:56",65,"008052","WILTJER, KYLE",33,"https://media-cdn.cortextech.io/c5ac1d3b-f835-48b3-8d8a-d38f74b503aa.png","VNC","URV","Umana Reyer Venice","https://media-cdn.incrowdsports.com/104f5074-9f23-47da-a21f-f2078db8244c.png",16,16,21.18125,12.4,2.8,5.1,"53.7%",1.9,4.6,"40.5%",1.2,1.6,"80%",0.6,2.9,3.4,1.8,0.4,1.2,0.2,0.2,1.5,1.6,11.3
"31-01-2026 05:08:56",67,"013959","LONG, ELIJAH - MITROU",29,"https://media-cdn.cortextech.io/145f8790-ea1f-4c7d-9fba-ff8fe0d16ae1.png","ARI","ARI","Aris Thessaloniki","https://media-cdn.cortextech.io/28be84d9-ad7e-43b3-8d8c-822bb76b8a9e.png",16,8,24.7239583333333,11.5,2.4,5.1,"48.1%",1.4,4.6,"31.1%",2.3,3,"77.1%",0.7,2.1,2.8,3.2,1,1.7,0.1,0.3,2.4,3.5,11.2
"31-01-2026 05:08:56",68,"013276","SMITH, JUSTIN",26,"https://media-cdn.cortextech.io/7b350b03-177c-4bd6-860e-25d25e1c7026.png","JER","JLM","Hapoel Jerusalem Basketball Club","https://media-cdn.incrowdsports.com/8058e0c5-3042-45e1-9423-f93f33c54576.png",13,3,18.8397435897436,11.9,5.4,8.7,"61.9%",0,0,"0%",1.2,2.1,"55.6%",1.2,1.9,3.2,0.5,0.9,1.2,0.9,0.3,2.3,1.7,11.1
"31-01-2026 05:08:56",69,"013849","GOLDEN, GRANT",27,"https://media-cdn.cortextech.io/b20d0dd9-b858-4a65-9a93-6545588c8f25.png","MAN","MAN","BAXI Manresa","https://media-cdn.cortextech.io/a28053c7-ada4-47de-ae4c-888c1b3996b6.png",14,7,16.6464285714286,8.6,3.6,6.1,"58.1%",0,0,"0%",1.4,2.1,"69%",1.2,2.8,4,2.7,0.4,1.4,0.2,0.2,1.9,1.6,10.9
"31-01-2026 05:08:56",70,"011150","SULAIMON, RASHEED",31,"https://media-cdn.cortextech.io/737be54a-c564-4ce7-9691-c8ab8677e5d3.png","BUD","BUD","KK Buducnost","https://media-cdn.incrowdsports.com/47161285-94b3-4266-9d23-b722e8600945.png",16,16,23.8291666666667,12.1,3,5.8,"52.2%",1.6,4.6,"35.6%",1.2,1.9,"61.3%",0.2,2.2,2.5,3.2,0.9,1.9,0,0.2,2.1,2.7,10.8
"31-01-2026 05:08:56",71,"013917","SENGFELDER, CHRISTIAN",30,"https://media-cdn.cortextech.io/5f3afa4d-663f-463d-a1ad-c9fb05a9b2ef.png","ULM","ULM","ratiopharm ulm","https://media-cdn.cortextech.io/5750bc8b-dd63-48e4-8586-10d4e5e2b4e2.png",16,8,20.2791666666667,10.6,3.4,4.9,"69.6%",0.8,2.2,"36.1%",1.2,1.8,"69%",2,2.2,4.2,0.7,0.9,1,0.1,0.4,2.6,1.6,10.6
"31-01-2026 05:08:56",72,"009878","WILLIAMS, JOHNATHAN",30,"https://media-cdn.cortextech.io/ba2207ac-a1c8-4f29-b297-e07c3f3d309d.png","LLI","LDN","London Lions","https://media-cdn.cortextech.io/102de468-9e41-4b8e-b44d-23bebb9e916f.png",13,11,27.3025641025641,8.7,3.3,6,"55.1%",0.1,0.5,"16.7%",1.8,4.1,"45.3%",2.2,3.4,5.6,1.5,0.7,2,0.4,0.3,2.7,4,10.6
"31-01-2026 05:08:56",73,"006919","OLINDE, LOUIS",27,"https://media-cdn.cortextech.io/c453742e-1388-429c-aeaa-dc36c2f07c33.png","MAN","MAN","BAXI Manresa","https://media-cdn.cortextech.io/a28053c7-ada4-47de-ae4c-888c1b3996b6.png",14,6,22.0416666666667,10,2,3.7,"53.8%",1.4,3.7,"36.5%",1.9,2.4,"79.4%",1.7,2.7,4.4,0.9,0.4,1.1,0.1,0.4,2.3,3.1,10.6
"31-01-2026 05:08:56",74,"013926","MOLINAR, IVERSON",26,"https://media-cdn.cortextech.io/fc6290e3-0b14-41fe-b114-3860f50b7d90.png","CLU","UBT","U-BT Cluj-Napoca","https://media-cdn.incrowdsports.com/ae3e2844-0615-41bb-a788-a4f0d54b8d5e.png",13,7,25.3884615384615,12.8,4.2,8.5,"50%",0.8,1.8,"41.7%",2,2.5,"78.8%",0.4,1.5,1.8,3.8,0.8,2.3,0.3,0.9,2.4,2.4,10.5
"31-01-2026 05:08:56",75,"007423","MINCHEV, YORDAN",27,"https://media-cdn.cortextech.io/8b9744f1-350d-400a-b644-a59b83c7e19a.png","NIN","NIN","NINERS Chemnitz","https://media-cdn.cortextech.io/75ae96be-69f9-4e48-b5bd-b1056842db57.png",16,8,24.6208333333333,8.2,2.4,3.9,"61.9%",0.6,2,"31.2%",1.5,2.1,"72.7%",1.2,3.9,5.1,1.8,1.2,1.4,0.2,0.2,3,2,10.5
"31-01-2026 05:08:56",76,"009680","MORGAN, CONOR",31,"https://media-cdn.cortextech.io/66c3813f-e185-4ce7-b1bf-c9f7df0229a2.png","BES","BJK","Besiktas Istanbul","https://media-cdn.cortextech.io/7d37b2d0-2a4a-4a86-bf2c-266bd8da7cac.png",13,11,20.6487179487179,8.8,1.6,3,"53.8%",1.4,3,"46.2%",1.5,1.8,"82.6%",1.2,3.5,4.7,2.4,0.5,1.6,0.6,0.3,3.1,1.7,10.4
"31-01-2026 05:08:56",77,"004639","SKARA, DAVID",30,"https://media-cdn.cortextech.io/fac0f2f7-0e3e-4711-956b-ea1d2df74844.png","LJU","COL","KK Cedevita Olimpija","https://media-cdn.incrowdsports.com/73b33d13-570e-4e49-a9cb-fe806831eaa7.png",16,7,22.1895833333333,9.1,3.1,4.2,"73.1%",0.4,1.3,"33.3%",1.7,2.1,"79.4%",1.5,2.4,3.9,0.8,0.5,0.9,0.2,0.1,2.7,1.9,10.4
"31-01-2026 05:08:56",78,"013847","REYES, ALEX",32,"https://media-cdn.cortextech.io/6acde398-de85-4c56-8317-dfbc14e15424.png","MAN","MAN","BAXI Manresa","https://media-cdn.cortextech.io/a28053c7-ada4-47de-ae4c-888c1b3996b6.png",15,12,22.0611111111111,11.2,1.3,2.8,"45.2%",2.3,5.9,"38.2%",1.9,2.1,"90.3%",0.6,3.4,4,1.1,0.5,1.2,0.2,0.1,1.8,1.9,10.3
"31-01-2026 05:08:56",78,"011947","SANON, ISSUF",26,"https://media-cdn.cortextech.io/76c7474f-d490-455b-a487-a94c65741022.png","WRO","WKS","WKS Slask Wroclaw","https://media-cdn.incrowdsports.com/0415061b-5374-4a0d-bc04-8fcbc8ad0bb3.png",12,3,21.6430555555556,11.3,2.5,5.1,"49.2%",1.3,4.3,"30.8%",2.3,2.8,"84.8%",0.6,2.2,2.8,3.8,0.8,1.7,0,0.2,2.8,2.4,10.3
"31-01-2026 05:08:56",80,"009025","BROWN, ANTHONY",33,"https://media-cdn.cortextech.io/af795165-786e-4dc2-87f6-c295c843a118.png","BES","BJK","Besiktas Istanbul","https://media-cdn.cortextech.io/7d37b2d0-2a4a-4a86-bf2c-266bd8da7cac.png",16,13,23.9947916666667,10.2,1.4,3,"45.8%",1.9,4.6,"41.9%",1.6,1.9,"86.7%",0.2,3.4,3.6,2.2,0.6,1.6,0.2,0.1,2.1,1.9,10.2
"31-01-2026 05:08:56",81,"010402","ALDRIDGE, PEYTON",30,"https://media-cdn.cortextech.io/5220f4f4-27e7-443a-a87f-bdae6fc92272.png","TRN","TRE","Dolomiti Energia Trento","https://media-cdn.incrowdsports.com/00c5cc07-732c-43c3-9d6e-5440594a25f8.png",16,15,25.5927083333333,7.6,1.2,2.4,"48.7%",1.6,3.7,"42.4%",0.5,0.6,"88.9%",1.8,4,5.8,1.3,0.9,0.8,0.6,0.2,2.2,0.8,10.2
"31-01-2026 05:08:56",82,"013916","OSBORNE, MALIK",27,"https://media-cdn.cortextech.io/42878a33-c511-4b37-93e9-8504a5e1f298.png","ULM","ULM","ratiopharm ulm","https://media-cdn.cortextech.io/5750bc8b-dd63-48e4-8586-10d4e5e2b4e2.png",16,8,21.4583333333333,8.9,1.9,3.4,"57.4%",1.2,2.8,"42.2%",1.4,1.7,"85.2%",1.6,4.2,5.8,1,0.4,1.4,0.1,0.1,3.2,2,10.1
"31-01-2026 05:08:56",83,"013928","BOWMAN, KY",28,"https://media-cdn.cortextech.io/45b6e93f-cb23-474f-923f-e11d8efa18c5.png","VNC","URV","Umana Reyer Venice","https://media-cdn.incrowdsports.com/104f5074-9f23-47da-a21f-f2078db8244c.png",11,9,20.8060606060606,9.5,2.4,4.1,"57.8%",0.9,3.5,"25.6%",2,2.6,"75.9%",0.4,2.1,2.5,2.6,0.8,1.3,0.1,0.2,2,3.1,10.1
"31-01-2026 05:08:56",84,"013973","KENNEDY, THOMAS",25,"https://media-cdn.cortextech.io/8373b7ca-0306-4df8-bae3-b223af090dd1.png","LJU","COL","KK Cedevita Olimpija","https://media-cdn.incrowdsports.com/73b33d13-570e-4e49-a9cb-fe806831eaa7.png",15,10,22.0577777777778,7.7,3.1,5.3,"58.8%",0,0.1,"0%",1.5,3.3,"44.9%",1.5,4,5.5,1.7,0.7,0.8,0.3,0.3,3,2.3,10.1
"31-01-2026 05:08:56",85,"011936","MATHEWS, JONAH",27,"https://media-cdn.cortextech.io/86da3efe-fd63-4792-a3ed-2821caf91ae6.png","BES","BJK","Besiktas Istanbul","https://media-cdn.cortextech.io/7d37b2d0-2a4a-4a86-bf2c-266bd8da7cac.png",16,16,23.9270833333333,13.8,2.8,5.3,"51.8%",2.2,6.1,"36.1%",1.7,2.2,"75%",0.5,1.9,2.4,3.1,0.9,2.2,0.2,0.2,3.4,2.4,10
"31-01-2026 05:08:56",86,"013305","WHEATLE, CARL",27,"https://media-cdn.cortextech.io/38e8dd66-5b2f-44b2-a1d9-365d60e083f1.png","VNC","URV","Umana Reyer Venice","https://media-cdn.incrowdsports.com/104f5074-9f23-47da-a21f-f2078db8244c.png",16,4,20.8125,8.1,2,3.2,"62.7%",0.9,1.9,"46.7%",1.5,2.1,"70.6%",0.5,1.8,2.2,1.9,0.7,0.8,0.5,0.1,1.7,1.8,9.9
"31-01-2026 05:08:56",87,"011797","GUZMAN, KAREL",30,"https://media-cdn.cortextech.io/52a45fa4-2f33-452b-9908-826270198523.png","CLU","UBT","U-BT Cluj-Napoca","https://media-cdn.incrowdsports.com/ae3e2844-0615-41bb-a788-a4f0d54b8d5e.png",14,11,25.4464285714286,9.3,1.8,3.5,"51%",1.4,4.4,"32.8%",1.4,2.3,"62.5%",1.1,3.4,4.5,1.9,1.3,1.6,0.1,0.4,2.4,2.6,9.8
"31-01-2026 05:08:56",87,"004172","PONITKA, MATEUSZ",32,"https://media-cdn.cortextech.io/1ab6ed9c-aa0c-4dd0-9fb3-81f2ef325aae.png","BAH","BKS","Bahcesehir Koleji Istanbul","https://media-cdn.incrowdsports.com/1d3274d8-da86-4d21-9e97-6810ab88babe.png",14,6,21.5809523809524,6.1,1.9,3.2,"60%",0,1.2,"0%",2.3,3,"76.2%",1,2.6,3.6,1.9,1.4,0.9,0.1,0.4,1.9,2.9,9.8
"31-01-2026 05:08:56",89,"008062","MCDOWELL-WHITE, WILL",27,"https://media-cdn.cortextech.io/1b6b5e70-f5d1-4642-a8ce-719a052fc06e.png","BOU","JLB","JL Bourg","https://media-cdn.incrowdsports.com/d4225e1b-7c1b-4382-98d4-ca8511c64441.png",9,2,20.0703703703704,8,1.2,1.7,"73.3%",1.7,3.9,"42.9%",0.6,0.8,"71.4%",0.3,2.9,3.2,3.3,0.8,2.2,0.2,0.1,2.3,1.8,9.8
"31-01-2026 05:08:56",90,"008923","BOUTSIELE, JERRY",33,"https://media-cdn.cortextech.io/ca9c54d3-1fa1-47ec-baa0-dbe93f5bf429.png","BUD","BUD","KK Buducnost","https://media-cdn.incrowdsports.com/47161285-94b3-4266-9d23-b722e8600945.png",16,16,22.6947916666667,6.4,1.9,3.2,"59.6%",0,0,"0%",2.5,3.4,"72.7%",1.4,3,4.4,0.8,0.2,1.1,0.6,0.2,2.2,3.2,9.8
"31-01-2026 05:08:56",91,"012716","HARRELL, RONNIE",29,"https://media-cdn.cortextech.io/daed8d83-6584-4634-ab6f-e57c3bd6b107.png","ARI","ARI","Aris Thessaloniki","https://media-cdn.cortextech.io/28be84d9-ad7e-43b3-8d8c-822bb76b8a9e.png",15,9,24.2188888888889,7.9,2.1,3.2,"66.7%",0.8,2.7,"30%",1.3,1.7,"73.1%",0.7,4,4.7,1.5,1.1,1.7,0.2,0.2,2.3,1.8,9.7
"31-01-2026 05:08:56",92,"006548","TSALMPOURIS, GIORGOS",29,"https://media-cdn.cortextech.io/213f2039-bb4c-4ad8-9989-7facbd983de8.png","NIO","PAN","Panionios BC","https://media-cdn.cortextech.io/b29ffd81-917d-4cc9-bcbc-05d4a3b481c5.png",14,0,22.2333333333333,11.9,2.9,6.1,"47.1%",1.8,4.9,"36.2%",0.9,1.2,"70.6%",0.6,2.9,3.5,1.1,0.5,0.9,0.3,0,1.6,1.6,9.7
"31-01-2026 05:08:56",93,"014170","LEMON, STEDMON",33,"https://media-cdn.cortextech.io/6b900eda-7769-488a-8f12-8927fa8ab420.png","NIO","PAN","Panionios BC","https://media-cdn.cortextech.io/b29ffd81-917d-4cc9-bcbc-05d4a3b481c5.png",10,9,25.485,10.3,3.6,6.5,"55.4%",0.8,2.8,"28.6%",0.7,1.1,"63.6%",1,2.5,3.5,1.1,0.9,0.8,0.3,0.1,1.3,1.1,9.7
"31-01-2026 05:08:56",94,"004723","NIKOLIC, STEFAN",28,"https://media-cdn.cortextech.io/758df4ca-9087-4a82-9254-a42ae16f638b.png","VNC","URV","Umana Reyer Venice","https://media-cdn.incrowdsports.com/104f5074-9f23-47da-a21f-f2078db8244c.png",13,0,16.2128205128205,9.6,3.2,4.5,"72.4%",0.5,1.8,"25%",1.8,2.2,"82.1%",0.8,1.4,2.2,0.7,0.6,0.6,0.1,0.4,1.2,1.6,9.6
"31-01-2026 05:08:56",95,"012711","SIMONOVIC, MARKO",26,"https://media-cdn.cortextech.io/4bc01d51-cfed-4194-aeca-00fce6d11287.png","TTK","TTA","Turk Telekom Ankara","https://media-cdn.incrowdsports.com/4ba35608-54ca-4800-a59c-f2571e6f8e13.png",16,12,19.3958333333333,8.1,1.8,2.9,"59.6%",0.6,2.1,"26.5%",2.9,3.1,"92%",1.2,3.1,4.2,1.4,0.3,1.3,0.2,0.3,1.9,1.9,9.6
"31-01-2026 05:08:56",96,"006724","BAYEHE, JORDAN",26,"https://media-cdn.cortextech.io/7525f6b1-a6a7-4b63-bafe-3c7d4211791d.png","TRN","TRE","Dolomiti Energia Trento","https://media-cdn.incrowdsports.com/00c5cc07-732c-43c3-9d6e-5440594a25f8.png",15,5,19.2933333333333,8.4,1.9,3.5,"54.7%",0.3,1.3,"21.1%",3.7,4.3,"87.5%",1.1,2.3,3.4,0.6,0.5,1.1,0.3,0.1,2.7,3.5,9.5
"31-01-2026 05:08:56",97,"013889","SIBANDE, NIKE",26,"https://media-cdn.cortextech.io/15f84579-3215-4055-90b8-8fe46edc7758.png","NIN","NIN","NINERS Chemnitz","https://media-cdn.cortextech.io/75ae96be-69f9-4e48-b5bd-b1056842db57.png",14,5,23.4738095238095,8.6,2.4,4.1,"56.9%",0.6,2.5,"25.7%",2,2.1,"93.3%",0.7,2.8,3.5,1.9,0.7,2.1,0.1,0.4,1.9,2.9,9.5
"31-01-2026 05:08:56",98,"014079","WATERMAN, ZANE",30,"https://media-cdn.cortextech.io/37638907-d4c8-454f-beaf-5426c2da7d02.png","KLA","NEP","Neptunas Klaipeda","https://media-cdn.cortextech.io/ed0df5cd-c9e4-4387-bcd4-3606270cd255.png",16,4,20.0322916666667,11.4,2.2,3.6,"63.2%",1.8,4.3,"40.6%",1.7,2.3,"73%",1.4,3,4.4,0.6,0.2,0.9,0.2,0.3,3.6,2,9.4
"31-01-2026 05:08:56",99,"006853","JOGELA, MATAS",27,"https://media-cdn.cortextech.io/feb23fc4-98c9-4c20-9899-47ba8a8e3301.png","TRN","TRE","Dolomiti Energia Trento","https://media-cdn.incrowdsports.com/00c5cc07-732c-43c3-9d6e-5440594a25f8.png",14,7,21.9797619047619,10.4,1.9,4,"46.4%",1.7,4.1,"41.4%",1.6,2,"78.6%",0.6,2.4,2.9,2.6,0.5,1.6,0.1,0.3,2.5,2.1,9.4
"31-01-2026 05:08:56",100,"013265","USHER, JORDAN",27,"https://media-cdn.cortextech.io/e9faacac-579d-4723-960d-14c9f3ccf9b8.png","TTK","TTA","Turk Telekom Ankara","https://media-cdn.incrowdsports.com/4ba35608-54ca-4800-a59c-f2571e6f8e13.png",16,8,24.871875,9.1,2.3,4.2,"54.4%",0.9,2.9,"32.6%",1.6,2.3,"70.3%",0.8,2.6,3.4,1.8,1.2,1.6,0.2,0.2,2.5,2.2,9.2
"31-01-2026 05:08:56",101,"013913","KREUSER, JACKSON",26,"https://media-cdn.cortextech.io/1393ad9f-459e-417e-9fb6-4167cea5cf21.png","NIO","PAN","Panionios BC","https://media-cdn.cortextech.io/b29ffd81-917d-4cc9-bcbc-05d4a3b481c5.png",16,16,21.265625,8.9,1.8,3.2,"55.8%",1.1,2.8,"38.6%",2.1,2.4,"84.6%",1,2.4,3.4,0.9,0.8,1.2,0.6,0.5,3.2,3.1,9.2
"31-01-2026 05:08:56",102,"006245","WEIDEMANN, NELSON",26,"https://media-cdn.cortextech.io/5d288681-88e6-4740-a0c0-e9c70641b17d.png","ULM","ULM","ratiopharm ulm","https://media-cdn.cortextech.io/5750bc8b-dd63-48e4-8586-10d4e5e2b4e2.png",9,1,21.8222222222222,10.6,1.1,3.2,"34.5%",2,4.9,"40.9%",2.3,2.3,"100%",0.4,2.2,2.7,2.9,0.6,2.2,0,0.2,2.3,2.2,9.1
"31-01-2026 05:08:56",103,"011926","KAMAGATE, ISMAEL",24,"https://media-cdn.cortextech.io/f40c6d7d-22cc-4a9b-a228-f70e5cfcdac0.png","BES","BJK","Besiktas Istanbul","https://media-cdn.cortextech.io/7d37b2d0-2a4a-4a86-bf2c-266bd8da7cac.png",16,1,14.8302083333333,6.8,2.6,3.5,"75%",0,0,"0%",1.6,2.4,"65.8%",1.6,2.1,3.6,0.5,0.2,1.1,1.1,0.1,2.2,2.1,9.1
"31-01-2026 05:08:56",104,"003215","MAJAUSKAS, AURIMAS",32,NA,"KLA","NEP","Neptunas Klaipeda","https://media-cdn.cortextech.io/ed0df5cd-c9e4-4387-bcd4-3606270cd255.png",9,5,18.8,9.1,2.7,4,"66.7%",0.7,1.6,"42.9%",1.8,2.2,"80%",1.1,2.3,3.4,0.7,0.4,0.6,0,0.3,3.8,2.7,9
"31-01-2026 05:08:56",105,"013911","LEWIS, MATT",27,"https://media-cdn.cortextech.io/048f2580-011f-435c-930a-d0508a680a3e.png","NIO","PAN","Panionios BC","https://media-cdn.cortextech.io/b29ffd81-917d-4cc9-bcbc-05d4a3b481c5.png",16,7,24.0197916666667,8.5,1.6,3.1,"53.1%",1.4,3.6,"37.9%",1.1,1.7,"66.7%",0.9,2.5,3.4,1.6,0.7,0.8,0.1,0.1,2.3,2.1,8.9
"31-01-2026 05:08:56",106,"014098","WILLIAMS, DEANE",29,"https://media-cdn.cortextech.io/86896e6b-d11c-4ca9-9b31-ba02692b97e8.png","LLI","LDN","London Lions","https://media-cdn.cortextech.io/102de468-9e41-4b8e-b44d-23bebb9e916f.png",16,8,23.4739583333333,8.2,2.1,3.8,"55.7%",0.9,2.5,"37.5%",1.1,1.8,"64.3%",1.1,2.9,4.1,1.8,0.8,1.4,1.1,0,3.2,1.5,8.8
"31-01-2026 05:08:56",106,"013251","WOODBURY, TREY",26,"https://media-cdn.cortextech.io/785c6591-a714-4675-b329-af0b841bb581.png","CLU","UBT","U-BT Cluj-Napoca","https://media-cdn.incrowdsports.com/ae3e2844-0615-41bb-a788-a4f0d54b8d5e.png",16,7,22.1927083333333,9.4,2.1,3.5,"60.7%",1.4,3.1,"46.9%",0.9,1.1,"77.8%",0.4,2,2.4,2.6,1.1,2.1,0.1,0.1,2.4,1.1,8.8
"31-01-2026 05:08:56",108,"013902","LINDO, RICARDO",25,"https://media-cdn.cortextech.io/771ccee3-32a6-4187-8e90-8a3833763a93.png","BOU","JLB","JL Bourg","https://media-cdn.incrowdsports.com/d4225e1b-7c1b-4382-98d4-ca8511c64441.png",16,15,22.0958333333333,6.9,2.7,4.3,"62.3%",0.1,0.7,"18.2%",1.2,1.9,"63.3%",1.4,2.8,4.1,1.1,1.1,0.9,0.9,0.4,3,1.5,8.6
"31-01-2026 05:08:56",108,"013910","WATSON, NATE",27,"https://media-cdn.cortextech.io/54882b36-888e-4c4f-9fc9-37462570d3b7.png","NIO","PAN","Panionios BC","https://media-cdn.cortextech.io/b29ffd81-917d-4cc9-bcbc-05d4a3b481c5.png",16,14,20.9052083333333,8.7,3.5,6.3,"55.4%",0,0.1,"0%",1.7,2.5,"67.5%",1.6,2.9,4.6,0.6,0.5,1.1,0.6,0.4,3.4,2.2,8.6
"31-01-2026 05:08:56",110,"006625","ZOOSMAN, YOVEL",27,"https://media-cdn.cortextech.io/c915eafa-19a3-43e0-a720-df6d2d444912.png","JER","JLM","Hapoel Jerusalem Basketball Club","https://media-cdn.incrowdsports.com/8058e0c5-3042-45e1-9423-f93f33c54576.png",15,15,25.27,7.7,1.3,2.4,"52.8%",1.5,3.5,"43.4%",0.5,0.8,"66.7%",0.7,3.1,3.8,1.3,1.1,1.1,0.2,0.1,2.2,1.1,8.5
"31-01-2026 05:08:56",111,"007673","TRIFUNOVIC, UROS",25,"https://media-cdn.cortextech.io/46dde225-8c72-4091-8ff1-868f81df67aa.png","TTK","TTA","Turk Telekom Ankara","https://media-cdn.incrowdsports.com/4ba35608-54ca-4800-a59c-f2571e6f8e13.png",9,4,18.2148148148148,7.8,1.3,1.8,"75%",1.3,3,"44.4%",1.1,1.4,"76.9%",0.4,2,2.4,0.7,0.3,0.3,0,0.1,1.1,1.2,8.4
"31-01-2026 05:08:56",112,"012777","URBANIAK, JAKUB",22,"https://media-cdn.cortextech.io/98f7cfdc-8566-4bd3-95c0-8201b8846394.png","WRO","WKS","WKS Slask Wroclaw","https://media-cdn.incrowdsports.com/0415061b-5374-4a0d-bc04-8fcbc8ad0bb3.png",16,12,22.3958333333333,7.9,2.7,4.3,"62.3%",0.3,1.9,"16.7%",1.6,2.2,"72.2%",1.6,3.1,4.8,0.2,0.9,1.2,0.6,0.2,2.7,1.8,8.4
